"","x","y","ID","SA"
"4956",7492.86513078947,36215.4076975641,"7_L6a","L6a"
"4490",13073.8584470614,4633.38598237415,"",""
"7644",739.312856383447,32195.9710707408,"",""
"6501",2957.40941362844,30339.8218683905,"",""
"1022",18676.4749232767,16913.0809234788,"",""
"1227",16888.7765107002,12462.2696995794,"",""
"4053",10959.9366113028,30399.2664515485,"8_L6b","L6b"
"596",20399.476396577,30263.9303795706,"6_L5","L5"
"2632",14700.7665727373,19956.9975550336,"",""
"6376",1978.8671596944,33469.2380875605,"8_L6b","L6b"
"3045",13230.7529426762,9907.20349887978,"",""
"4503",12836.831025006,2911.58993164457,"",""
"1116",19910.9146250473,11291.0273523808,"",""
"1213",17283.2926624546,12202.7568896454,"",""
"5574",7301.59062750678,22258.6640488648,"",""
"984",19799.1004430836,18337.045435254,"8_L6b","L6b"
"3282",13026.669879526,5036.17776636051,"",""
"6444",5049.12772692385,30024.1417041249,"",""
"7638",887.819908320416,32133.4708850911,"",""
"3066",12872.1111025105,9943.88506648311,"",""
"2816",16764.5245188527,12246.2952078638,"",""
"1222",17019.3855198181,13079.386883985,"",""
"4441",13299.6617242472,8517.12904739087,"",""
"2687",17187.0822045345,16548.8483881454,"",""
"1386",20542.9482631353,4619.90699664823,"",""
"982",19835.9477551717,14705.1944264497,"",""
"5306",8668.64182249935,27971.3632660734,"",""
"1096",20598.256774615,11442.7116924107,"",""
"2910",16130.1389355507,10479.9672354593,"",""
"1040",18235.3177302296,17812.8231574372,"",""
"5365",7365.93544734968,30142.1360509156,"8_L6b","L6b"
"6258",4551.2807987718,30976.7079000967,"8_L6b","L6b"
"4176",12996.4605974069,22992.1358418229,"",""
"4476",13292.9934624456,5363.4667363074,"",""
"3267",13283.7667224337,5428.71445622787,"",""
"4497",12881.5130237749,5905.17040928076,"",""
"1487",17852.3046932789,5045.60317318539,"",""
"6371",2144.07300913424,31403.4429887966,"",""
"5374",7004.74057568105,28765.6065990711,"",""
"3296",12813.2619717972,2767.31001771039,"",""
"3049",13128.4113572287,8825.63413202634,"",""
"4187",12623.7707606669,26129.7277788727,"8_L6b","L6b"
"1036",18365.5602700554,14799.9081967461,"",""
"4198",12273.470598806,25369.7747976921,"8_L6b","L6b"
"4452",13128.4113572287,8825.63413202634,"",""
"2623",15067.2216007423,21484.6707957769,"",""
"4178",12888.8284471589,23546.5203968092,"",""
"4295",12873.5359612267,21800.0553108002,"",""
"1155",18896.5476601988,13310.1116938582,"",""
"4467",12845.5597420414,9721.10281604002,"",""
"1475",18105.2399538479,149.605665791263,"",""
"1034",18395.1861822319,16525.8052196084,"",""
"3293",12836.831025006,2911.58993164457,"",""
"6331",2661.76535964426,31311.6950769738,"",""
"788",17914.9648678383,26531.8228263712,"7_L6a","L6a"
